loss,kl
1.2980668544769287,0.44006904508696754
1.3150209188461304,4.8336083542849435
1.1907118558883667,0.4054746844864341
1.2502940893173218,0.4735995841849323
1.1520472764968872,0.850865757430154
1.1831495761871338,0.3657037275183429
1.1195147037506104,0.2641120723468209
1.205822229385376,0.21943954904208232
1.1365834474563599,0.13660752239984125
1.2295833826065063,1.0185113706774498
1.1581857204437256,0.43656198214498765
1.1281119585037231,0.1259067364477318
1.1292811632156372,0.11047307011873296
1.1448076963424683,0.1131779287237704
1.2457548379898071,1.5069748069802122
1.147155523300171,0.04620565889676673
1.249812364578247,0.4735995841849323
1.144080400466919,0.20060621276641097
1.1935887336730957,0.18791656847231994
1.198188304901123,0.305506696087696
1.1507768630981445,0.15586706065051567
1.1377326250076294,0.18097692769935247
1.2313388586044312,0.4575416385425139
1.2557272911071777,1.6652605652625512
1.2488653659820557,3.641270086874856
1.1743460893630981,1.3825768096788746
1.1875367164611816,0.08198619191123599
1.316106915473938,4.8336083542849435
1.165561318397522,0.16484759528052112
1.1506918668746948,0.08390835755609469
1.2464884519577026,1.5069748069802122
1.1586265563964844,0.7069190305537605
1.137839913368225,0.5244949127916406
1.2314170598983765,0.49482122530959344
1.1456565856933594,0.17070249576956842
1.2197431325912476,0.22102502972691448
1.219810962677002,5.46363507653452
1.1389591693878174,0.5244949127916406
1.22077214717865,5.46363507653452
1.1281720399856567,0.1259067364477318
1.2494982481002808,0.4735995841849323
1.2799029350280762,5.869512345347338
1.1357625722885132,0.16749530395958384
1.2947663068771362,0.6224074147956775
1.1657150983810425,0.0907743083496986
1.209293007850647,0.7947129781561623
1.1539698839187622,0.4506476268391296
1.215376615524292,0.337666501620342
1.1330645084381104,0.11294067237189884
1.2021522521972656,1.8269481771616616
1.136359453201294,0.18803333227337657
1.132064938545227,0.0674221407154685
1.2501637935638428,0.4735995841849323
1.1814600229263306,0.15917504934080584
1.1524404287338257,0.6550367511264393
1.155382752418518,0.1181753300186355
1.139247179031372,0.5244949127916406
1.1320093870162964,0.053645894549609816
1.153578281402588,0.11927989031286283
1.1741671562194824,1.3825768096788746
1.2131038904190063,1.3180910157902672
1.1408177614212036,0.06249909881679623
1.144629955291748,0.1131779287237704
1.2144899368286133,0.337666501620342
1.1664652824401855,0.09159327457552785
1.1707003116607666,0.09067247662220877
1.1304949522018433,0.07068950936311211
1.2308446168899536,0.49482122530959344
1.1647310256958008,0.16484759528052112
1.1559803485870361,0.07672522188659835
1.1258468627929688,0.08904244824137265
1.12993586063385,0.09039921400934345
1.1247888803482056,0.16754023452432823
1.2981358766555786,3.3867183477089107
1.2152740955352783,0.337666501620342
1.13005793094635,0.08916166005653306
1.2072710990905762,0.31104501523424904
1.2555066347122192,0.972776440677652
1.1580694913864136,0.3966078803183988
1.183543086051941,0.3657037275183429
1.1852731704711914,0.06906387388749544
1.2328444719314575,0.2387253312152335
1.128003478050232,0.09454784270770264
1.2202675342559814,5.46363507653452
1.1395550966262817,0.5244949127916406
1.1795661449432373,0.10737159012689955
1.184477686882019,0.4801375840014797
1.1825323104858398,0.3657037275183429
1.1345751285552979,0.15140988038191025
1.265010952949524,0.39423011253902707
1.165276288986206,0.07113883941463203
1.1347564458847046,0.09267978295848162
1.1835006475448608,0.38470392461099007
1.1854422092437744,0.145908380201536
1.2314658164978027,0.49482122530959344
1.2084006071090698,0.4389644943865919
1.1388211250305176,0.5244949127916406
1.1388081312179565,0.5244949127916406
1.2800884246826172,5.869512345347338
1.1653307676315308,0.05350697603910795
